num_commits,issues_resolved,slack_msgs,jira_tickets,team_velocity,productivity_score
18,9,42,9,25,17.255429243556915
12,10,35,10,22,11.913541996905803
23,11,55,13,32,18.319328120547027
21,14,38,13,27,25.703789478062568
17,8,44,7,36,24.7192859332225
20,13,52,11,33,22.371627146016518
25,6,61,5,26,14.607110093277301
21,11,62,9,26,19.679969719508957
17,12,50,9,38,19.687866231906806
17,13,44,12,27,22.79763217598512
27,13,37,7,29,26.83292796648385
12,12,69,8,31,11.76816338715286
15,8,47,8,39,11.5816328160238
29,9,56,11,22,28.247307908569827
17,6,51,10,35,28.178803163353127
18,10,45,7,30,15.207262130793954
21,11,44,8,32,14.111464269351227
20,13,36,8,25,25.25742898408551
11,11,61,7,33,21.959054298310125
23,12,48,12,27,20.641944998188045
23,9,64,7,28,16.77252797069029
19,6,45,11,31,24.770086483865256
19,10,47,9,32,7.381655193343558
18,18,38,7,19,30.989301976057018
15,14,46,6,30,14.445253156007585
19,7,37,6,26,19.0770261498108
17,7,54,10,34,24.897985497870767
17,10,51,8,30,12.580847839265994
23,7,64,8,23,23.108843278843914
20,8,35,14,26,22.2224285289848
17,8,62,9,36,21.295855760654362
22,13,40,6,30,10.544290177114258
19,9,53,4,35,17.35133370710595
25,12,38,6,31,10.47615052274572
17,12,52,7,31,16.406981550707886
12,18,24,7,29,17.0092433745141
21,5,43,6,21,16.500850562880828
18,11,51,8,32,22.510619098495788
17,11,67,11,31,16.14292442187687
23,8,28,3,30,3.3549452350926163
23,10,49,13,34,21.06840954921705
19,14,44,12,34,22.508930761442883
20,4,30,6,26,17.823808239496056
22,11,38,9,25,27.90376441026666
22,8,45,8,30,16.248389687032994
21,13,54,11,37,24.936367734765298
20,4,50,11,30,21.25395387706387
23,7,36,9,30,23.92820978935081
15,6,31,7,27,14.231472797010582
29,7,54,7,26,28.784183525958106
20,13,48,9,29,22.710120472990504
24,15,66,15,33,28.454278260784342
15,6,46,7,30,17.76528799325173
19,8,61,7,24,16.751968335987225
15,10,55,4,32,19.02665080744427
22,9,58,11,29,21.47298426288509
14,9,54,10,26,25.673921368107237
12,8,54,8,40,23.28589040026516
23,10,27,3,36,17.34178300704449
21,11,47,7,22,16.4930331631293
21,9,43,9,40,13.473298830668368
16,8,62,11,31,24.556934439287055
22,15,39,7,34,26.34540208822189
17,6,47,10,30,16.682225061085436
16,10,58,8,30,3.2731863755818544
28,9,53,10,29,24.171476567981184
22,13,51,7,31,18.042043414487413
20,7,61,8,26,20.151172593514605
27,7,52,11,24,19.625920367443765
13,8,44,7,31,19.365892612632297
15,6,37,11,27,20.54932132788035
15,13,54,8,30,19.401084644825563
22,12,42,7,30,16.206297962790632
18,7,47,8,34,20.49511694524095
16,12,60,8,28,23.69008156154001
15,10,47,11,27,26.180154988654305
19,6,45,10,27,27.36190576382291
24,11,47,9,27,18.882619584699853
17,15,47,8,32,15.159771191951489
23,7,40,4,27,22.020820409740594
15,14,66,4,38,18.720304936611168
20,12,44,12,25,20.30019208475401
24,10,57,7,27,23.547720469830697
22,10,39,12,20,17.43592400961719
14,13,55,6,26,23.78574234949849
20,13,51,13,30,20.77654148162346
19,10,50,8,30,18.57762871925041
17,8,51,8,27,12.086771075836138
19,7,54,5,33,10.959787329133405
25,10,47,4,27,24.139568723142634
22,7,48,10,23,18.639253979137216
21,10,55,15,31,23.99944448476023
23,10,38,8,30,23.85846535330751
16,13,37,7,27,10.979798386639533
20,9,51,9,28,17.072609567984706
17,13,29,12,32,22.94087438109536
17,11,33,11,38,22.28801348076832
19,11,68,12,27,21.351128237135946
14,7,65,5,38,17.731312376309358
14,13,44,6,36,16.78205123638813
28,13,59,8,27,26.645839797425875
24,12,60,6,28,35.70129244038465
18,10,54,8,42,17.001518243352027
18,5,49,7,23,26.83294490520393
18,13,56,5,27,12.999558819007397
17,9,57,9,26,11.339143176769142
28,15,56,11,18,17.17167696934685
15,11,34,6,35,27.022075727533334
25,10,70,8,33,14.638495782562979
19,6,74,10,32,17.418237303083615
19,10,30,6,34,15.652607211232205
12,15,55,9,31,21.08033802926385
16,8,70,10,34,22.68482095236237
26,16,60,10,38,25.89722143776759
18,9,60,9,30,18.186876053969037
24,10,35,10,45,15.433504697194628
20,9,57,9,29,17.420569122006057
18,12,52,8,23,27.081262622349428
20,5,57,12,31,24.819427462722267
20,3,39,10,37,22.317606870028726
18,11,39,8,33,8.959187327660928
21,6,48,11,29,19.623775871043758
18,9,46,9,34,15.558255949369332
31,7,48,5,30,25.674211287800702
22,10,45,4,27,15.201283022241912
21,15,47,9,39,18.235684396231427
21,7,43,4,35,14.512630158564104
14,10,49,9,35,12.339033064174803
18,13,35,11,33,23.467517078339114
30,12,55,5,42,24.183767125616107
22,9,52,10,34,20.508778471446682
18,12,37,6,23,12.135562009912903
20,7,63,3,30,22.456762651903443
26,9,41,11,32,15.458367171282774
26,4,61,4,31,19.325528421731082
26,12,53,10,33,31.19198390747205
21,8,60,9,27,25.680770064844197
25,13,51,5,31,33.69820052117707
18,10,55,10,28,21.17250346246827
11,8,59,6,26,15.856336200210022
26,6,69,10,37,28.132707942168203
19,9,60,8,23,14.788956969124552
19,8,54,13,21,28.975535535868783
19,11,36,5,25,24.901199896242233
22,14,25,11,28,18.157816126099064
19,11,48,5,38,13.72027244950181
20,9,42,3,31,27.60412286809566
22,6,43,8,32,18.422114796882195
21,10,49,7,26,11.797767060562752
15,11,56,7,33,22.0801150295855
17,11,43,9,36,24.57606034157469
17,8,58,9,24,28.621967656698395
20,12,50,7,31,25.233212879712497
26,13,50,4,32,27.96945610478617
19,11,68,7,34,21.807581054247446
21,10,51,7,21,6.77684340583286
19,6,49,9,26,14.38772744790332
25,8,55,12,28,27.98405011646826
11,8,67,9,33,18.037775337381436
19,11,49,8,34,22.75595175174744
22,10,54,11,23,17.523500520733883
20,10,48,10,21,7.626305573668985
25,8,48,5,37,11.969338665616398
11,11,45,6,26,23.659991159726864
15,7,44,5,38,15.9301508281419
15,8,66,9,32,13.818371276457176
18,11,44,6,29,14.95258295494858
29,9,34,11,34,22.55921309551969
19,11,51,15,35,22.126686447160576
27,11,60,10,28,27.73033364974152
12,12,62,5,27,27.726961006915378
18,6,38,8,30,19.884431997154834
35,5,61,9,36,18.95506631512213
30,10,70,7,28,18.634278385523235
15,20,43,6,28,22.239915910860546
21,15,48,7,27,18.096925959396962
23,13,37,3,25,16.120679151177715
31,4,68,5,31,23.223767014589207
25,15,35,10,27,17.560947159628707
21,13,46,9,37,20.132898733332713
30,8,57,11,37,26.05409194819632
21,9,43,9,21,12.751423589843615
9,8,40,5,30,17.401577240265905
15,12,49,10,36,21.687666456061386
17,11,73,3,33,23.673796098718483
19,12,47,6,36,27.20457304418792
20,11,47,10,26,19.657944983695455
22,11,38,4,22,17.870255518010485
19,11,53,6,30,16.592006900119003
19,6,58,10,31,19.913085384054426
15,12,43,7,35,12.35469884394747
28,9,55,12,28,19.2412987857194
17,10,44,10,38,17.973361230062796
25,8,31,11,33,13.573341655532678
24,8,54,12,27,7.534752481802819
18,9,70,6,22,20.793054878186627
21,9,38,9,34,23.978695245433613
27,11,51,10,30,17.05702532727518
19,8,63,7,34,21.150297583888914
15,5,48,7,33,7.331355799906838
30,10,35,7,28,18.830463121913294
25,8,50,6,24,25.229827869727238
17,13,64,5,31,16.359235753348695
20,6,44,10,31,8.655804901536753
16,14,52,5,29,25.40676108253299
23,8,39,12,29,13.46466531060059
15,14,49,10,25,14.797236998246133
15,14,53,7,40,25.32939316752572
15,8,51,10,33,20.397282144130084
18,11,45,12,26,14.572150265675983
16,10,54,4,32,20.195940934990517
16,8,56,2,26,9.830601664245073
23,11,57,10,30,13.035736630322184
18,9,47,5,31,21.649577711383735
33,12,43,8,35,24.242108925400395
16,9,69,4,24,28.725702549025563
13,10,51,11,26,21.606448910416297
21,3,47,7,31,9.103610098774627
18,16,35,12,27,28.46371352941602
31,7,40,7,31,20.00499602969218
22,12,43,3,19,15.805719448444348
11,17,54,5,25,12.262224152522828
13,15,46,9,35,26.190382364590935
15,9,50,9,33,11.92351572555759
23,6,35,8,27,14.069264064941015
22,16,64,11,27,22.03233891193117
21,15,42,4,40,23.584567193024025
29,9,52,9,36,22.147050630161992
26,7,44,6,27,16.737723819597
30,5,46,7,32,29.010941804108747
18,12,42,6,24,13.08784583804162
29,8,52,4,25,32.82766399180975
23,11,40,12,27,15.888408483825422
17,7,53,7,27,23.482569898638637
16,9,48,8,32,21.873345917796996
15,11,56,8,26,26.495995974683254
27,11,57,8,25,21.480342741193574
20,9,46,7,25,23.194829068843767
21,10,53,11,25,15.10713202212705
17,10,45,6,35,18.20657025943074
19,14,63,10,22,20.420399534859317
21,6,46,9,22,14.267631180321553
20,6,47,9,36,13.723290697665146
18,5,45,7,25,16.86109704356539
16,8,42,12,35,26.265437829417298
24,7,70,7,31,27.57772236517147
17,9,54,7,33,15.432440214615653
13,6,50,7,23,14.151840871606721
13,11,45,9,35,14.705062284702045
20,9,61,11,29,20.20640641890949
25,8,44,9,28,16.19582119449897
12,6,51,3,32,15.54470523665547
21,6,72,12,30,15.664539645354274
18,14,40,7,26,20.235469573240557
21,12,55,10,36,28.67274170971337
20,14,52,7,25,22.04243764537871
22,14,55,13,20,20.143167830870873
22,8,47,6,32,28.724493491492844
17,17,44,7,33,20.175595556471798
25,13,52,14,30,23.016385479357254
19,9,45,4,27,18.85710550402374
19,10,26,7,22,12.786803643908229
13,10,41,5,32,20.60754529538807
10,10,46,8,28,19.607679191217663
25,11,39,8,28,13.446687755634727
16,13,51,7,25,12.899509233269022
16,11,42,11,21,20.725685946266115
14,6,49,7,26,10.293637604615096
23,13,71,10,27,18.90036051609472
18,8,62,3,30,16.727702180144657
21,13,55,8,35,16.900257423591533
23,11,68,6,26,24.0304482940406
18,7,49,2,27,17.97024393885434
16,10,49,9,24,19.502985836863058
13,5,39,3,29,9.522702864692008
8,13,62,8,26,23.652393628916172
23,5,69,7,25,25.257730892251796
22,10,59,10,29,28.426825461212957
15,11,64,9,32,17.915606897248278
15,10,22,8,33,14.609938041971013
23,8,73,8,26,18.285989351239863
20,9,48,6,27,13.372982439829116
19,9,73,12,38,29.85301782168802
24,14,67,7,30,26.720395585331577
22,21,57,10,30,30.728651701730683
26,4,46,7,33,15.847431353018548
17,7,51,3,34,24.864990656997108
20,14,30,10,30,21.199550364886107
21,12,59,9,21,23.814794886169214
18,10,24,11,23,22.006235095938223
18,12,47,5,31,15.82095427226411
20,9,65,5,32,29.3411723748061
20,6,57,7,25,11.505502479395448
21,16,34,15,32,22.61423043878259
20,14,36,8,20,22.287621281224304
28,11,44,9,23,11.876473084077222
17,10,50,3,24,15.305321023586488
15,4,58,6,39,9.005281145001282
20,7,56,8,33,30.110019660762568
15,9,39,10,32,22.52611953981093
26,12,56,11,30,22.55846778962529
22,11,57,6,29,16.771273113506393
21,8,54,16,28,15.936343373947999
22,13,74,4,24,24.87344694583506
20,11,57,7,30,21.253961546904403
18,8,59,8,22,20.045037345522765
15,11,68,9,29,20.240271621845405
20,12,58,11,32,17.91315582172838
19,5,44,3,30,20.518282453506757
26,8,62,6,36,26.275859265559028
18,11,45,13,19,19.41657204821389
25,11,40,7,23,14.175795953317008
17,9,41,12,31,15.496334109052881
21,12,62,11,28,21.240689681478585
20,10,56,4,28,21.641873592796323
19,7,60,7,38,19.64747614899188
27,10,56,9,25,29.326650068856146
26,9,51,7,28,11.659797058115148
26,11,53,12,26,24.565746031366654
16,6,55,8,25,24.51597946764252
18,10,43,8,31,19.399707021776123
17,7,37,4,33,11.804628114195147
15,10,45,6,27,12.401032333850315
25,13,55,6,24,22.5369121632452
25,13,43,5,27,17.070154181487474
19,11,71,17,25,28.254100432957095
22,6,54,6,31,17.325208702686012
12,10,51,5,28,18.54143934375709
23,6,43,6,29,18.65735036550735
19,12,59,5,26,24.86777325615814
21,15,37,10,26,16.78259047751543
22,5,53,5,22,20.640357556945755
11,9,45,10,29,20.039368134906912
11,11,51,5,34,16.193991742585258
21,16,54,6,20,19.19760561402812
10,11,38,4,22,9.067775487898446
18,12,33,2,30,12.376803178008497
17,10,40,7,24,12.30873767789731
14,14,58,9,33,22.93895247918914
8,9,53,9,22,3.6577371394821974
28,8,45,7,35,16.259936747226252
26,11,69,6,32,16.41712138748914
28,6,62,13,34,16.016896415344185
25,8,60,8,37,21.121776880548854
18,6,42,4,33,19.791382783483638
17,8,60,8,35,23.118925988693853
17,10,53,12,26,24.28080268490514
18,11,42,11,28,9.49515308705158
25,12,48,7,26,21.602871808878774
18,12,39,6,33,17.331965666719437
27,7,42,7,32,21.623828950449397
18,14,38,4,33,25.68746976294485
25,11,59,7,32,14.931654090901171
24,9,49,5,29,13.668954171304954
27,13,40,7,29,21.861325324950336
19,6,55,11,38,18.288326221361938
35,14,50,11,24,26.596343771746174
18,10,60,7,25,23.14157744460112
22,11,51,13,28,23.34701843467882
20,9,35,9,21,16.071858750808403
16,10,45,16,33,14.845397234700766
15,8,38,7,25,30.02348908400768
16,8,55,8,30,25.44737915685498
20,15,60,6,38,14.699707599278458
13,10,34,6,28,8.033031247715204
19,9,48,16,27,17.163510072778635
23,9,61,11,31,19.93232512913886
22,9,34,8,33,19.10879628745753
20,8,45,8,37,24.79431867580467
16,14,49,4,26,18.689876111567198
26,7,60,7,26,18.981540734445243
17,12,55,3,27,13.393849613290437
23,7,57,8,28,15.865067904782618
28,11,56,8,32,26.698076712410497
18,7,46,7,32,13.731386568606723
16,12,66,6,23,15.911037064273023
15,11,43,7,31,17.96632664480832
21,9,22,8,32,19.428198999096118
18,10,31,13,40,24.875115344307936
23,8,48,11,25,22.18294480562526
10,9,46,10,30,11.765494436923184
19,11,44,14,22,11.72262877807242
16,8,51,8,26,10.947220724443774
19,7,62,8,37,13.05127288566983
21,6,54,7,25,22.09251214140464
25,14,56,9,24,16.82756725119827
21,10,39,13,26,26.811450529076247
27,6,44,5,33,17.057168862379203
18,11,57,13,32,22.240673101273178
19,9,51,6,29,15.452261578420464
18,8,54,5,32,17.566324407791022
25,18,56,13,26,23.421137440921953
20,11,51,5,27,19.359306482169377
16,13,65,7,23,16.01885060013926
21,13,44,12,30,11.070618015050941
26,9,41,8,16,16.086522801021417
18,14,32,6,31,15.004504838165403
25,10,57,7,34,28.971728712320036
24,10,44,5,28,22.669077104526796
15,6,62,11,23,26.148265093442035
13,6,52,9,27,13.919474104649481
11,10,46,6,25,21.077266135085978
21,10,39,7,21,10.914869182802828
19,7,58,7,26,25.59954207284822
16,9,49,11,30,9.555659190320197
14,6,52,4,33,20.80254621154797
28,2,56,5,27,2.906346515187586
20,13,52,9,32,13.45019979412134
17,3,41,6,31,15.5086361052016
15,9,55,5,29,16.609490306508484
16,12,58,5,19,20.20502663452583
17,17,53,6,32,26.71934038816896
29,9,56,9,27,22.034427230644116
16,10,57,9,32,19.691420358417194
19,7,46,6,35,24.529903268194182
21,11,45,6,26,13.393869779675931
15,10,72,10,34,13.405024424195888
20,5,63,9,29,12.515634146395875
18,12,49,10,31,16.631604591658977
16,13,56,7,21,17.71434470982973
21,9,40,9,37,15.507465690050697
18,13,44,4,24,14.359385722174995
20,15,37,10,38,16.650954733938885
13,17,52,6,31,14.61396852671788
20,15,52,6,37,12.503917015890728
25,5,60,14,28,25.078328574216847
19,14,47,7,24,17.933228435870983
20,9,60,12,30,23.904204736151375
15,10,56,6,27,20.72727918889172
14,12,74,10,38,20.20439169986805
22,5,66,8,30,22.503209453239773
24,14,64,8,30,27.70962896222757
21,9,58,5,30,15.913097116669594
20,14,41,11,30,16.855611021515983
22,18,52,7,34,29.972954988466693
22,7,72,6,30,18.93325013023499
23,9,55,4,24,21.217252534279115
20,12,41,7,33,21.856393286631636
19,11,53,11,22,15.580186796349759
18,9,40,7,37,14.84017371435265
16,16,41,9,30,27.307012470914586
24,12,54,4,31,14.11140432283688
21,15,57,8,24,25.541794644121893
20,12,42,8,26,13.282861731130396
19,7,44,5,33,16.331560130942954
15,7,35,9,27,15.797350448994369
13,10,48,6,39,12.8772906358912
18,10,30,4,25,12.057850576929077
19,14,47,3,22,13.721110346703195
25,10,50,11,22,22.849292036167405
24,9,32,11,28,20.285548774867724
17,13,39,7,38,19.65177751114585
20,8,49,7,37,16.423140289985103
24,18,48,12,44,25.36882806452418
22,10,48,11,28,23.56452485996929
30,10,52,4,34,25.456612423381454
16,12,33,14,31,21.79088260583059
29,11,57,1,36,18.903577588790295
23,11,46,12,32,24.723515546752143
20,8,44,9,26,19.93547516064789
21,16,31,3,28,15.512004042974741
19,16,47,7,28,22.312738783396632
24,5,55,7,20,16.36936955694013
15,7,51,4,40,13.53538437059784
21,16,51,7,34,26.36659944990519
17,9,46,7,47,27.003265896481928
19,8,49,9,21,18.275122053409525
16,9,38,11,32,11.886232834229466
15,12,49,6,37,19.775955932553945
18,8,45,9,27,8.353412932198967
23,10,38,8,22,22.44828593959706
27,10,57,8,22,20.804920186048026
15,11,34,8,29,15.1134214319363
17,11,55,7,30,25.823376758052483
22,10,55,11,34,13.897410294714886
13,10,44,10,22,8.648115889904727
23,12,60,7,32,20.965473864715666
12,17,44,9,27,23.368977839464826
16,19,43,13,28,27.524118170329437
15,14,37,16,21,22.885387613081047
18,7,49,5,31,14.352767824708005
15,6,40,4,27,23.04126326173952
24,9,42,5,23,22.25183883169578
13,3,49,7,28,8.687247137430484
24,13,49,6,25,13.781472762983462
21,8,62,5,28,26.227501320053705
19,10,59,9,36,15.113104803632515
24,8,55,6,32,16.837022148127957
18,12,48,5,28,23.037526044553864
17,8,45,6,35,19.34283774769258
23,6,49,8,26,24.409925598539626
23,13,44,10,26,20.153006474407974
16,15,42,8,34,24.864486507992552
22,14,49,7,30,10.369025075744673
27,5,41,7,27,17.47181703254937
27,7,41,6,25,21.0817410526047
32,17,59,8,31,31.062780743598818
24,11,36,9,35,15.432638620302804
19,10,39,9,23,19.00460176945588
17,8,62,3,25,17.977338988264826
24,15,46,9,20,16.739372445177093
17,5,63,8,36,24.202255980983416
21,11,38,5,26,19.15454237562888
17,10,50,3,22,16.707307006532318
22,8,57,8,26,14.16718016134718
15,13,40,9,38,24.758220734777822
21,14,66,3,40,24.045383236913604
20,9,46,9,28,11.374266146801912
19,11,55,12,33,30.620907956189043
19,11,43,11,29,11.550561724014186
19,6,64,3,31,18.083031543500258
14,9,53,6,27,10.909055987231282
17,13,70,9,27,17.41041752742506
19,6,61,9,33,11.715368580497527
23,6,58,7,21,25.480661322216726
20,6,40,5,23,19.64536774131887
14,11,50,15,28,23.352689948400105
17,6,46,9,32,16.45604679973022
20,10,50,6,23,21.399276513419682
17,7,51,14,30,15.508117656950953
17,10,40,7,30,25.39732204727856
23,11,48,6,28,24.327415409096538
24,13,49,6,25,27.354303502820898
22,5,39,11,30,28.867415186465298
24,11,58,8,29,17.3484713279502
19,9,52,9,32,15.048787906530066
20,11,58,10,16,14.007034041988703
20,14,54,6,20,20.971015547638807
22,12,32,10,14,13.77156678356768
22,8,41,16,39,17.635513630543343
16,10,66,7,29,20.632545967376032
21,8,57,10,36,15.808414130289272
21,12,33,10,20,23.594994334431178
32,15,54,8,32,10.126630151176284
16,7,41,11,41,14.630628616858052
22,15,29,10,34,18.051023372058015
20,8,66,10,33,25.550024742430402
28,8,50,8,32,19.844993868667817
26,14,52,3,25,38.37169764480156
25,12,37,8,31,23.73701588618003
21,10,38,10,30,17.029067410208544
20,17,34,12,25,20.574479475521226
24,8,64,3,34,19.243847810542924
28,10,33,10,26,18.713166014633885
15,11,66,6,29,22.741508656310003
16,8,40,12,33,23.913399213699485
21,12,37,6,37,12.171472114100581
8,12,49,10,34,11.531491469507595
25,14,43,7,29,22.478234877817147
18,7,50,9,37,20.393722197139407
22,8,41,8,30,19.77672022686879
22,13,46,10,26,24.28998502270661
19,9,42,8,28,21.15990072040363
15,13,58,8,30,26.465408296223018
13,16,55,10,32,25.733972312188662
12,13,52,11,28,19.031983671835786
20,7,60,12,29,22.56034382334316
12,7,52,10,26,17.808991820807396
22,6,51,9,23,19.28420207479513
17,5,48,6,34,19.327801398004066
28,12,42,6,26,21.508436350304603
24,8,42,6,38,19.936010294454594
24,4,51,12,28,23.702621515757563
16,14,60,6,21,13.530628093879017
24,11,55,9,22,14.4347763307268
21,11,55,11,31,33.5456286927901
14,9,38,12,25,17.998208678758527
17,7,55,4,43,21.283903543417544
31,10,46,10,29,23.58046394413505
14,12,51,12,35,24.309600529481834
12,12,55,8,33,18.347718610431773
15,13,38,3,30,24.65679812537082
26,11,51,3,30,15.972444398617814
27,5,52,4,26,10.323386260127817
19,15,59,11,30,24.66856287374801
12,9,44,6,30,14.012224565293506
22,11,49,9,23,10.3771376921202
18,10,51,4,18,11.574302845556957
16,7,44,7,26,18.707638169045044
17,12,44,10,31,18.759459051841368
29,9,44,7,26,27.22646214844459
32,16,48,7,35,22.415692372326447
25,13,67,11,26,19.377895033757444
18,13,49,9,37,29.629569857782307
21,15,54,5,36,18.755607775271635
22,14,50,2,27,17.075529116065645
11,7,46,8,28,13.35499375640913
19,6,49,8,26,9.854145817317217
26,11,57,9,30,25.113674477880792
21,7,49,4,21,15.80267377069999
17,9,48,7,30,17.302839940804347
20,14,47,5,24,16.876881464746223
22,10,40,12,29,13.577447206888671
15,5,60,5,40,18.053088816322266
12,6,45,12,26,19.11228758791719
27,13,64,4,25,27.765300270525596
22,14,52,4,24,24.765271846134688
22,7,64,9,31,25.01544385819984
16,14,48,13,32,14.778547433257437
20,8,42,6,36,19.652947425946916
20,9,60,8,41,28.45390555921092
32,8,44,4,24,13.376452227525913
24,19,62,10,22,23.64113169201
21,11,55,6,26,17.2103274120987
18,12,64,7,28,26.432144624812388
14,4,40,9,27,7.798580890086424
21,6,59,5,27,9.7232135262774
18,11,42,8,30,26.44103503402503
34,13,26,6,30,12.803139702324282
15,9,58,11,35,10.713832019981211
23,8,49,7,22,16.19898938816418
31,6,59,11,32,25.1612532874774
23,7,50,10,29,19.102072792017633
